"individualID","domainID","siteID","plotID","namedLocation","uid.x","date.x","eventID.x","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.x","measuredBy.x","recordedBy.x","dataQF.x","publicationDate.x","release.x","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty","uid.y","date.y","eventID.y","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.y","recordedBy.y","measuredBy.y","dataQF.y","publicationDate.y","release.y","dataEntryRecordID"
"NEON.PLA.D17.SOAP.04592","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","f559ca24-e78a-4002-a487-c1ad586877ef",2019-06-24,"vst_SOAP_2019","40","3",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CHFO","Chamaebatia foliolosa Benth.","species",NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"c452dddf-3f60-4839-bb7f-7b9cf12c25e2",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live",NA,NA,NA,0.6,0.2,NA,NA,0.6,0.5,NA,"ellipsoid or sphere",1.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04593","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","78a4ac7f-2e6e-4185-9a89-4568efd5465e",2019-06-24,"vst_SOAP_2019","40","3",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"3a34542a-ca46-4f8f-a6d9-6d205a0be8a8",2019-06-20,"vst_SOAP_2019",NA,"ok","single shrub","Live",2.9,130,NA,2.2,0.8,NA,NA,2.6,0.9,NA,"ellipsoid or sphere",5.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04595","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","bcd38592-3e76-40a0-8669-34098bb02ae8",2019-06-24,"vst_SOAP_2019","40","3",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"e3c2ddd9-410c-465b-8b89-9a1a67ba1825",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live, physically damaged",NA,NA,NA,0.8,0.2,NA,NA,0.4,0.4,NA,"ellipsoid or sphere",1.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04596","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","565f6f0b-e41f-4ba8-ab66-f0add555f5fa",2019-06-24,"vst_SOAP_2019","40","1",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"744016a4-8370-46db-9a39-a14dfa36b84d",2019-06-20,"vst_SOAP_2019",NA,"ok","sapling","Live",NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,1.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04597","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","7bd7f67e-9e96-4e35-9c6a-349c63c749bd",2019-06-24,"vst_SOAP_2019","40","3",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CEIN3","Ceanothus integerrimus Hook. & Arn.","species",NA,NA,NA,"cf. species",NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"c3058a2f-8369-40cf-83cf-369ffcca77ee",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live",NA,NA,NA,1.9,0.3,NA,NA,2.2,1.6,NA,"ellipsoid or sphere",3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04598","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","b604da2b-ffc7-48c5-a234-433231ae6af4",2019-06-24,"vst_SOAP_2019","40","1",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CEIN3","Ceanothus integerrimus Hook. & Arn.","species",NA,NA,NA,"cf. species",NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"72d01f72-b196-4895-867e-93b7b9e7892d",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live",NA,NA,NA,1,NA,NA,NA,1.1,0.8,NA,"inverted cone",1.8,10,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04599","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","f15bfd85-1b4e-4b7b-886d-8dd8dbf47c36",2019-06-24,"vst_SOAP_2019","40","1",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CEIN3","Ceanothus integerrimus Hook. & Arn.","species",NA,NA,NA,"cf. species",NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"1481487e-b2bd-422d-9e7f-b3535ad6359e",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live",NA,NA,NA,2,NA,NA,NA,1.3,1.2,NA,"inverted cone",1.6,10,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04599","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","f15bfd85-1b4e-4b7b-886d-8dd8dbf47c36",2019-06-24,"vst_SOAP_2019","40","1",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CEIN3","Ceanothus integerrimus Hook. & Arn.","species",NA,NA,NA,"cf. species",NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"5d383970-bd54-4359-9d8a-eb5ad327bd54",2019-06-20,"vst_SOAP_2019",NA,"ok","small shrub","Live",NA,NA,NA,2,NA,NA,NA,1.3,1.2,NA,"inverted cone",1.3,10,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04600","D17","SOAP","SOAP_007","SOAP_007.basePlot.vst","783ebaaa-ab58-4ce8-841f-102f59d4b664",2019-06-24,"vst_SOAP_2019","40","1",NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CEIN3","Ceanothus integerrimus Hook. & Arn.","species",NA,NA,NA,"cf. species",NA,"0000-0003-4490-301X","0000-0003-0607-4441",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"05232de0-7c0c-4a52-aa09-f775dbb54669",2019-06-20,"vst_SOAP_2019",NA,"ok","single shrub","Live",1.1,130,NA,2.4,0.2,NA,NA,1.5,1.4,NA,"ellipsoid or sphere",2.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0591-0540","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04635","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","1844fe74-0953-4f6a-8315-5c93e3e31c3a",2019-06-17,"vst_SOAP_2019","40",NA,"49",8.6,107.2,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101019.53362077,299802.862633914,0.7,37.0340568452069,-119.250855021239,"1124.91",1.1,"8e181bfc-d0ee-4547-be70-2b1ba749ca3b",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Dead, broken bole",17.3,130,NA,5.8,NA,5.8,NA,1.6,1.3,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04636","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","ca915a08-74f6-4b09-aa31-18d91286b990",2019-06-17,"vst_SOAP_2019","40",NA,"49",10,90.8,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101021.9370882,299804.64626524,0.7,37.034078874537,-119.25083562087,"1124.91",1.1,"fc47d18f-8ce1-49c5-850a-7acd435d6939",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Dead, broken bole",25.2,130,NA,1.8,NA,1.8,22.3,0.3,0.3,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04637","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","7904194c-54bd-4987-b38b-5462bf14dacb",2019-06-17,"vst_SOAP_2019","40",NA,"49",2.9,128.4,"map and tag",NA,NA,"NEON.DOC.000987vH","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101020.27538144,299796.919951026,0.7,37.0340622593472,-119.250921986328,"1124.91",1.1,"83a9272c-bb0e-4c04-915b-4c5b27112c9d",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Live",40,130,NA,15.2,NA,NA,NA,6,5.6,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trunk is burned","0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04638","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","246f6c0f-6b79-4899-971b-2fc197439358",2019-06-17,"vst_SOAP_2019","40",NA,"49",4.1,148.4,"map and tag",NA,NA,"NEON.DOC.000987vG","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101018.58462957,299796.795582214,0.7,37.0340470035427,-119.250922933937,"1124.91",1.1,"9f4dc9d0-71a2-428e-85db-b9e1009f13cb",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Live, disease damaged",51,130,NA,14.3,NA,NA,NA,10.9,10.2,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fungus on trunk. Bark falling off.","0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04639","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","0030b165-72a7-4a0a-b899-c9577241e427",2019-06-17,"vst_SOAP_2019","40",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"b0d96892-ea32-4bf7-b11e-51d8daad9066",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",9,130,NA,3,NA,NA,NA,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04641","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","151a4f07-67af-47be-9b6a-a3df39e7f8bf",2019-06-17,"vst_SOAP_2019","40",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"1cd940df-e604-40b3-b5aa-cf2b11103626",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",2.2,130,NA,1.6,NA,NA,NA,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04642","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","ae63e4a9-c99e-47d9-a1d4-858d4a5a849b",2019-06-17,"vst_SOAP_2019","40",NA,"49",3.4,179.7,"map and tag",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101018.67675661,299794.665042277,0.7,37.0340473790498,-119.250946895682,"1124.91",1.1,"071f73c2-4b97-44ff-9665-d8bd2dc170d1",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Standing dead",16.2,130,NA,9.2,NA,NA,NA,2.4,2.1,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04643","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","27adf493-ec49-4afb-9e40-b8043e954beb",2019-06-17,"vst_SOAP_2019","40",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"fc93b502-82bf-47d3-bb02-de0a614b6c29",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",5.6,130,NA,3,NA,NA,NA,1.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04643","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","27adf493-ec49-4afb-9e40-b8043e954beb",2019-06-17,"vst_SOAP_2019","40",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"2e0837d2-9347-466b-9106-07c9487f53c7",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",2.2,130,NA,3,NA,NA,NA,1.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04644","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","8b9ab35f-d4af-471c-bbca-0c84eacf3d3f",2019-06-17,"vst_SOAP_2019","41",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"a4533d70-3a90-4dc1-bbae-696cc5ab1072",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",9.2,130,NA,3.8,NA,NA,NA,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04645","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","1223159f-6d3e-4174-8bbe-10f3e029b0a3",2019-06-17,"vst_SOAP_2019","41",NA,"51",2.1,187.4,"map and tag",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101019.18541056,299814.472799247,0.7,37.0340561843401,-119.250724484987,"1124.14",1.1,"f3456e03-5163-4faf-a071-4c20f9383cae",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Live",14.2,130,NA,9.1,NA,NA,NA,2.6,2.1,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04646","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","c3467d90-d928-4ca0-b668-0598fdbff336",2019-06-17,"vst_SOAP_2019","40",NA,NA,NA,NA,"tag only",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"02f0b19d-1140-4964-ae02-54555e603481",2019-06-17,"vst_SOAP_2019",NA,"ok","small tree","Standing dead",7.1,130,NA,4.7,NA,NA,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04647","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","b018e44e-7c73-4671-956a-6c0d423f7fe4",2019-06-17,"vst_SOAP_2019","41",NA,"51",6.4,200.4,"map and tag",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101015.26931527,299812.512408897,0.7,37.0340204924872,-119.250745469022,"1124.14",1.1,"9e2450ee-7c28-454a-8fcf-112100391183",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Standing dead",12.3,130,NA,6.9,NA,NA,NA,3.5,2.8,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04648","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","3d769680-7833-4687-9530-d57852118586",2019-06-17,"vst_SOAP_2019","41",NA,"51",7.5,199.8,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101014.21131423,299812.202735598,0.7,37.0340108966143,-119.250748666904,"1124.14",1.1,"ea845a95-069e-45b0-801a-1dabdd7cca90",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Standing dead",24.3,130,NA,21.2,NA,NA,NA,2.2,1,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04649","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","943a732d-f058-4870-a7f9-9df0a59599eb",2019-06-17,"vst_SOAP_2019","41",NA,"51",9.2,232.6,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101015.68006227,299807.434655491,0.7,37.0340231095447,-119.250802628301,"1124.14",1.1,"8389269a-ff62-4088-99fd-67a94d501a48",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Dead, broken bole",18.1,130,NA,3.4,NA,3.4,NA,0.3,0.2,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04650","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","7ee77343-324d-42b1-bd3d-3d0c7f29c85d",2019-06-17,"vst_SOAP_2019","32",NA,"33",8.8,320.6,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101008.08928545,299808.951731484,0.7,37.0339550598306,-119.250783564626,"1127.79",1.1,"2db00e7c-773f-4333-a157-00612829f04a",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Dead, broken bole",27.8,130,NA,11,NA,11,NA,1.9,0.7,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04651","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","9d041cb2-99c3-49d6-910c-1427a0f31e25",2019-06-17,"vst_SOAP_2019","32",NA,"33",8,315.1,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101006.9559487,299808.890387435,0.7,37.0339448383281,-119.250783952416,"1127.79",1.1,"bcfbce3a-c9a1-42af-9d02-8c18f63f82fa",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Dead, broken bole",19.6,130,NA,6.2,NA,5.6,NA,1.4,1.1,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04652","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","45de4095-38d1-4ddf-b84a-6841bb87cd75",2019-06-17,"vst_SOAP_2019","32",NA,"33",4.2,318.6,"map and tag",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101004.43969649,299811.759850166,0.7,37.0339227852663,-119.250751043975,"1127.79",1.1,"68109495-dd2f-4004-b23d-b1ee7bcc109b",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Live",26.8,130,NA,16.8,NA,NA,NA,3.8,3.8,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trunk is burned","0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04653","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","f7e1704f-3f5d-42de-9745-e67efba5833d",2019-06-17,"vst_SOAP_2019","32",NA,"33",3.1,337.3,"map and tag",NA,NA,"NEON.DOC.000987vG","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101004.14909808,299813.341051269,0.7,37.0339205048757,-119.250733201457,"1127.79",1.1,"3d5ce8a9-70b3-47d9-97be-118a91642377",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Standing dead",21.3,130,NA,11.9,NA,NA,NA,4.1,3,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.04654","D17","SOAP","SOAP_003","SOAP_003.basePlot.vst","96a35709-5d2e-4105-a038-2c83d067ca8c",2019-06-17,"vst_SOAP_2019","32",NA,"33",3.8,278.5,"map and tag",NA,NA,"NEON.DOC.000987vG","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,"cf. species",NA,"0000-0003-0607-4441","0000-0001-7920-7757",NA,"20221130T000443Z","PROVISIONAL","11N",4101001.85090576,299810.779099719,0.7,37.0338992578617,-119.250761374457,"1127.79",1.1,"79aeba51-c0df-4c7d-992e-a778af7e38d6",2019-06-17,"vst_SOAP_2019",NA,"ok","single bole tree","Live",18,130,NA,10.7,NA,NA,NA,4.7,4.1,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7920-7757","0000-0003-0607-4441",NA,"20220104T175203Z","RELEASE-2022",NA
